1;gene;29554;31109;+;gene_id;ENSG00000243485;gene_name;MIR1302-10;gene_biotype;lincRNA
1;gene;34554;36081;-;gene_id;ENSG00000237613;gene_name;FAM138A;gene_biotype;lincRNA
1;gene;69091;70008;+;gene_id;ENSG00000186092;gene_name;OR4F5;gene_biotype;protein_coding
1;gene;89295;133566;-;gene_id;ENSG00000238009;gene_name;RP11-34P13.7;gene_biotype;lincRNA
1;gene;89551;91105;-;gene_id;ENSG00000239945;gene_name;RP11-34P13.8;gene_biotype;lincRNA
1;gene;134901;139379;-;gene_id;ENSG00000237683;gene_name;AL627309.1;gene_biotype;protein_coding
1;gene;139790;140339;-;gene_id;ENSG00000239906;gene_name;RP11-34P13.14;gene_biotype;antisense
1;gene;160446;161525;+;gene_id;ENSG00000241599;gene_name;RP11-34P13.9;gene_biotype;lincRNA
1;gene;227615;267253;-;gene_id;ENSG00000228463;gene_name;AP006222.2;gene_biotype;lincRNA
1;gene;317720;453948;+;gene_id;ENSG00000237094;gene_name;RP4-669L17.10;gene_biotype;lincRNA
1;gene;367640;368634;+;gene_id;ENSG00000235249;gene_name;OR4F29;gene_biotype;protein_coding
1;gene;453633;460480;-;gene_id;ENSG00000236601;gene_name;RP4-669L17.2;gene_biotype;lincRNA
1;gene;459656;461954;+;gene_id;ENSG00000236743;gene_name;RP5-857K21.15;gene_biotype;lincRNA
1;gene;521369;523833;-;gene_id;ENSG00000231709;gene_name;RP5-857K21.1;gene_biotype;lincRNA
1;gene;523009;530148;+;gene_id;ENSG00000235146;gene_name;RP5-857K21.2;gene_biotype;lincRNA
1;gene;529833;532878;-;gene_id;ENSG00000239664;gene_name;RP5-857K21.3;gene_biotype;lincRNA
1;gene;536816;659930;-;gene_id;ENSG00000230021;gene_name;RP5-857K21.4;gene_biotype;lincRNA
1;gene;562757;564390;-;gene_id;ENSG00000223659;gene_name;RP5-857K21.5;gene_biotype;lincRNA
1;gene;621059;622053;-;gene_id;ENSG00000185097;gene_name;OR4F16;gene_biotype;protein_coding
1;gene;677193;685396;-;gene_id;ENSG00000235373;gene_name;RP11-206L10.3;gene_biotype;lincRNA
1;gene;694412;700305;-;gene_id;ENSG00000240618;gene_name;RP11-206L10.5;gene_biotype;lincRNA
1;gene;696291;697369;+;gene_id;ENSG00000229905;gene_name;RP11-206L10.4;gene_biotype;antisense
1;gene;700237;714006;-;gene_id;ENSG00000228327;gene_name;RP11-206L10.2;gene_biotype;lincRNA
1;gene;714150;745440;+;gene_id;ENSG00000237491;gene_name;RP11-206L10.9;gene_biotype;lincRNA
1;gene;738532;739137;-;gene_id;ENSG00000269831;gene_name;AL669831.1;gene_biotype;protein_coding
1;gene;752751;755214;+;gene_id;ENSG00000177757;gene_name;FAM87B;gene_biotype;lincRNA
1;gene;761586;762902;-;gene_id;ENSG00000225880;gene_name;LINC00115;gene_biotype;lincRNA
1;gene;803451;812283;-;gene_id;ENSG00000230368;gene_name;FAM41C;gene_biotype;lincRNA
1;gene;818043;819983;+;gene_id;ENSG00000269308;gene_name;AL645608.2;gene_biotype;protein_coding
1;gene;840214;851356;+;gene_id;ENSG00000272438;gene_name;RP11-54O7.16;gene_biotype;lincRNA
1;gene;846815;850328;+;gene_id;ENSG00000230699;gene_name;RP11-54O7.1;gene_biotype;lincRNA
1;gene;849551;850351;+;gene_id;ENSG00000241180;gene_name;RP11-54O7.2;gene_biotype;lincRNA
1;gene;852245;856396;-;gene_id;ENSG00000223764;gene_name;RP11-54O7.3;gene_biotype;lincRNA
1;gene;860260;879955;+;gene_id;ENSG00000187634;gene_name;SAMD11;gene_biotype;protein_coding
1;gene;861264;866445;-;gene_id;ENSG00000268179;gene_name;AL645608.1;gene_biotype;protein_coding
1;gene;879584;894689;-;gene_id;ENSG00000188976;gene_name;NOC2L;gene_biotype;protein_coding
1;gene;895967;901095;+;gene_id;ENSG00000187961;gene_name;KLHL17;gene_biotype;protein_coding
1;gene;901877;911245;+;gene_id;ENSG00000187583;gene_name;PLEKHN1;gene_biotype;protein_coding
1;gene;910579;917497;-;gene_id;ENSG00000187642;gene_name;C1orf170;gene_biotype;protein_coding
1;gene;931346;933431;-;gene_id;ENSG00000272512;gene_name;RP11-54O7.17;gene_biotype;lincRNA
1;gene;934342;935552;-;gene_id;ENSG00000188290;gene_name;HES4;gene_biotype;protein_coding
1;gene;947377;948573;-;gene_id;ENSG00000224969;gene_name;RP11-54O7.11;gene_biotype;antisense
1;gene;948803;949920;+;gene_id;ENSG00000187608;gene_name;ISG15;gene_biotype;protein_coding
1;gene;955503;991496;+;gene_id;ENSG00000188157;gene_name;AGRN;gene_biotype;protein_coding
1;gene;997588;998668;-;gene_id;ENSG00000273443;gene_name;RP11-54O7.18;gene_biotype;lincRNA
1;gene;1006346;1009687;-;gene_id;ENSG00000237330;gene_name;RNF223;gene_biotype;protein_coding
1;gene;1017198;1051741;-;gene_id;ENSG00000131591;gene_name;C1orf159;gene_biotype;protein_coding
1;gene;1072397;1079436;+;gene_id;ENSG00000223823;gene_name;RP11-465B22.5;gene_biotype;lincRNA
1;gene;1104737;1105723;+;gene_id;ENSG00000272141;gene_name;RP11-465B22.8;gene_biotype;lincRNA
1;gene;1108436;1114935;-;gene_id;ENSG00000205231;gene_name;TTLL10-AS1;gene_biotype;antisense
1;gene;1109264;1133315;+;gene_id;ENSG00000162571;gene_name;TTLL10;gene_biotype;protein_coding
1;gene;1138888;1142071;-;gene_id;ENSG00000186891;gene_name;TNFRSF18;gene_biotype;protein_coding
1;gene;1146706;1149518;-;gene_id;ENSG00000186827;gene_name;TNFRSF4;gene_biotype;protein_coding
1;gene;1152288;1167411;-;gene_id;ENSG00000078808;gene_name;SDF4;gene_biotype;protein_coding
1;gene;1167629;1170421;+;gene_id;ENSG00000176022;gene_name;B3GALT6;gene_biotype;protein_coding
1;gene;1177826;1182102;-;gene_id;ENSG00000184163;gene_name;FAM132A;gene_biotype;protein_coding
